lookup_id,sku_brand,fill_style_id,fill_style_name,fill_style_name_grouping,fill_sku_shopify,fill_barcode
154122,GL47SBTPK-K001-26,7515765047379,GOOD LEGS SKINNY JEANS,Good Legs Skinny,42433403453523,197217706747
154123,GL47SBTPK-K001-28,7515765047379,GOOD LEGS SKINNY JEANS,Good Legs Skinny,42433403093075,197217706754
154124,GL47SBTPK-K001-30,7515765047379,GOOD LEGS SKINNY JEANS,Good Legs Skinny,42433403125843,197217706761
154125,GL47SBTPK-K001-32,7515765047379,GOOD LEGS SKINNY JEANS,Good Legs Skinny,42433403322451,197217706778
147239,GLF478BT-K001-0,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000010,197217080010
147240,GLF478BT-K001-1,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000011,197217080011
147241,GLF478BT-K001-2,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000012,197217080012
147242,GLF478BT-K001-3,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000013,197217080013
147243,GLF478BT-K001-4,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000014,197217080014
147244,GLF478BT-K001-1XL,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000019,197217080019
147245,GLF478BT-K001-5,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000015,197217080015
147246,GLF478BT-K001-6,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000016,197217080016
147247,GLF478BT-K001-7,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000017,197217080017
147248,GLF478BT-K001-8,7223456789478,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572840000018,197217080018
979,GLF478BTE-K001-0,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845490259,197217084227
980,GLF478BTE-K001-1,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845523027,197217084234
981,GLF478BTE-K001-2,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845555795,197217084241
982,GLF478BTE-K001-3,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845588563,197217084258
983,GLF478BTE-K001-4,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845621331,197217084265
984,GLF478BTE-K001-5,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845654099,197217084272
985,GLF478BTE-K001-6,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845686867,197217084289
986,GLF478BTE-K001-7,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845719635,197217084296
987,GLF478BTE-K001-8,6958505558099,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845752403,197217084302
1757,GLF478T-I490-0,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931232339,019695405885
1758,GLF478T-I490-1,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931265107,019695405892
1759,GLF478T-I490-2,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931297875,019695405908
1760,GLF478T-I490-3,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931330643,019695405915
1761,GLF478T-I490-4,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931363411,019695405922
1762,GLF478T-I490-XXL,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931000001,019695400001
1763,GLF478T-I490-1XL,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42189990527059,197217710140
1764,GLF478T-I490-5,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931396179,019695405939
1765,GLF478T-I490-6,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931428947,019695405946
1766,GLF478T-I490-7,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931461715,019695405953
1767,GLF478T-I490-8,6862189101139,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931494483,019695405960
854,GLF478T-I491-0,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931756627,019695405977
855,GLF478T-I491-1,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931789395,019695405984
856,GLF478T-I491-2,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931822163,019695405991
857,GLF478T-I491-3,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931854931,019695406004
858,GLF478T-I491-4,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931887699,019695406011
859,GLF478T-I491-XXL,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931000002,019695400002
860,GLF478T-I491-1XL,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42189990559827,197217710249
861,GLF478T-I491-5,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931920467,019695406028
862,GLF478T-I491-6,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931953235,019695406035
863,GLF478T-I491-7,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567931986003,019695406042
864,GLF478T-I491-8,6862189330515,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,42567932018771,019695406059
1662,GLF478TE-I491-0,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572844900435,197217084401
1663,GLF478TE-I491-1,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572844933203,197217084418
1664,GLF478TE-I491-2,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572844965971,197217084425
1665,GLF478TE-I491-3,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572844998739,197217084432
1666,GLF478TE-I491-4,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845031507,197217084449
1667,GLF478TE-I491-5,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845064275,197217084456
1668,GLF478TE-I491-6,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845097043,197217084463
1669,GLF478TE-I491-7,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845129811,197217084470
1670,GLF478TE-I491-8,6958505492563,POWER STRETCH PULL-ON FLARE JEANS,Power Stretch Flare Pull On,40572845162579,197217084487
1269,GLV478BT-K001-0,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567930937427,019695402419
1270,GLV478BT-K001-1,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567930970195,019695402426
1271,GLV478BT-K001-2,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567931002963,019695402433
1272,GLV478BT-K001-3,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567931035731,019695402440
1273,GLV478BT-K001-4,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567931068499,019695402457
1274,GLV478BT-K001-XXL,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42112544473171,197217707058
1275,GLV478BT-K001-1XL,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42189990395987,197217710447
1276,GLV478BT-K001-5,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567931101267,019695402464
1277,GLV478BT-K001-6,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567931134035,019695402471
1278,GLV478BT-K001-7,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567931166803,019695402488
1279,GLV478BT-K001-8,6861787201619,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42567931199571,019695402495
152092,GLV478BTE-K001-XS,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894299219,197217320455
152093,GLV478BTE-K001-S,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894331987,197217320431
152094,GLV478BTE-K001-M,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894364755,197217320424
152095,GLV478BTE-K001-L,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894397523,197217320417
152096,GLV478BTE-K001-XL,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894430291,197217320448
152097,GLV478BTE-K001-2XL,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894463059,197217320370
152098,GLV478BTE-K001-3XL,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894495827,197217320387
152099,GLV478BTE-K001-4XL,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894528595,197217320394
152100,GLV478BTE-K001-5XL,7001033375827,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40834894561363,197217320400
1556,GLV478T-I491-0,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607011923,019695402594
1557,GLV478T-I491-1,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607044691,019695402600
1558,GLV478T-I491-2,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607077459,019695402617
1559,GLV478T-I491-3,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607110227,019695402624
1560,GLV478T-I491-4,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607142995,019695402631
1561,GLV478T-I491-XXL,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607000001,019695400003
1562,GLV478T-I491-1XL,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42189990461523,197217710041
1563,GLV478T-I491-5,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607175763,019695402648
1564,GLV478T-I491-6,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607208531,019695402655
1565,GLV478T-I491-7,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607241299,019695402662
1566,GLV478T-I491-8,6861787529299,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,42566607274067,019695402679
147230,GLV478TE-I491-0,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846669907,197217087525
147231,GLV478TE-I491-1,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846702675,197217087532
147232,GLV478TE-I491-2,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846735443,197217087549
147233,GLV478TE-I491-3,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846768211,197217087556
147234,GLV478TE-I491-4,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846800979,197217087563
147235,GLV478TE-I491-5,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846833747,197217087570
147236,GLV478TE-I491-6,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846866515,197217087587
147237,GLV478TE-I491-7,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846899283,197217087594
147238,GLV478TE-I491-8,6958505656403,POWER STRETCH PULL-ON SKINNY JEANS,Power Stretch Skinny Pull On,40572846932051,197217087600
143216,GRST175S-I868-00,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152612435,197217698912
143217,GRST175S-I868-0,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152219219,197217698905
143218,GRST175S-I868-2,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152579667,197217698981
143219,GRST175S-I868-4,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152120915,197217699063
143220,GRST175S-I868-6,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152546899,197217699070
143221,GRST175S-I868-8,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152350291,197217699087
143222,GRST175S-I868-10,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152514131,197217698929
143223,GRST175S-I868-12,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152317523,197217698936
143224,GRST175S-I868-14,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152481363,197217698943
143225,GRST175S-I868-15,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152284755,197217698950
143226,GRST175S-I868-16,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152448595,197217698967
143227,GRST175S-I868-18,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152251987,197217698974
143228,GRST175S-I868-20,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152415827,197217698998
143229,GRST175S-I868-22,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152710739,197217699001
143230,GRST175S-I868-24,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152383059,197217699018
143231,GRST175S-I868-26,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152677971,197217699025
143232,GRST175S-I868-28,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152153683,197217699032
143233,GRST175S-I868-30,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152645203,197217699049
143234,GRST175S-I868-32,7423543443539,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101152186451,197217699056
143178,GRST156S-I885-00,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240477267,197217692095
143179,GRST156S-I885-0,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240641107,197217692088
143180,GRST156S-I885-2,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240444499,197217692163
143181,GRST156S-I885-4,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240608339,197217692248
143182,GRST156S-I885-6,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240411731,197217692255
143183,GRST156S-I885-8,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42100271251539,197217692262
143184,GRST156S-I885-10,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240378963,197217692101
143185,GRST156S-I885-12,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42100271284307,197217692118
143186,GRST156S-I885-14,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101192818771,197217692125
143187,GRST156S-I885-15,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42100271317075,197217692132
143188,GRST156S-I885-16,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240346195,197217692149
143189,GRST156S-I885-18,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240542803,197217692156
143190,GRST156S-I885-20,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240313427,197217692170
143191,GRST156S-I885-22,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240575571,197217692187
143192,GRST156S-I885-24,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240215123,197217692194
143193,GRST156S-I885-26,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240247891,197217692200
143194,GRST156S-I885-28,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240182355,197217692217
143195,GRST156S-I885-30,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240510035,197217692224
143196,GRST156S-I885-32,7423208456275,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42102240280659,197217692231
2039,GRST156S-I887-00,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188231251,197217692286
2040,GRST156S-I887-0,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188001875,197217692279
2041,GRST156S-I887-2,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188198483,197217692354
2042,GRST156S-I887-4,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101187969107,197217692439
2043,GRST156S-I887-6,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188165715,197217692446
2044,GRST156S-I887-8,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101187936339,197217692453
2045,GRST156S-I887-10,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188132947,197217692293
2046,GRST156S-I887-12,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101187903571,197217692309
2047,GRST156S-I887-14,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188100179,197217692316
2048,GRST156S-I887-15,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101187870803,197217692323
2049,GRST156S-I887-16,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188067411,197217692330
2050,GRST156S-I887-18,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101187838035,197217692347
2051,GRST156S-I887-20,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188034643,197217692361
2052,GRST156S-I887-22,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101187805267,197217692378
2053,GRST156S-I887-24,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188329555,197217692385
2054,GRST156S-I887-26,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188395091,197217692392
2055,GRST156S-I887-28,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188362323,197217692408
2056,GRST156S-I887-30,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188296787,197217692415
2057,GRST156S-I887-32,7423563530323,GOOD RELAXED STRAIGHT JEANS,Good Relaxed Straight,42101188264019,197217692422
2096,GFD338-I1083-00,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424416339,197217800582
2097,GFD338-I1083-0,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424252499,197217800575
2098,GFD338-I1083-2,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424383571,197217800650
2099,GFD338-I1083-4,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424285267,197217800735
2100,GFD338-I1083-6,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430423826515,197217800742
2101,GFD338-I1083-8,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424219731,197217800759
2102,GFD338-I1083-10,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430423859283,197217800599
2103,GFD338-I1083-12,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424186963,197217800605
2104,GFD338-I1083-14,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430423892051,197217800612
2105,GFD338-I1083-15,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424154195,197217800629
2106,GFD338-I1083-16,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430423924819,197217800636
2107,GFD338-I1083-18,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424121427,197217800643
2108,GFD338-I1083-20,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430423957587,197217800667
2109,GFD338-I1083-22,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424088659,197217800674
2110,GFD338-I1083-24,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430423990355,197217800681
2111,GFD338-I1083-26,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424055891,197217800698
2112,GFD338-I1083-28,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424318035,197217800704
2113,GFD338-I1083-30,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424023123,197217800711
2114,GFD338-I1083-32,7514633699411,REWORKED WIDE LEG JEANS,Reworked Wide,42430424350803,197217800728
150120,GCLB220B-K344-22,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784481363,197217970575
150121,GCLB220B-K344-10,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784514131,197217970490
150122,GCLB220B-K344-30,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784546899,197217970612
150123,GCLB220B-K344-32,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784579667,197217970629
150124,GCLB220B-K344-28,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784612435,197217970605
150125,GCLB220B-K344-24,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784645203,197217970582
150126,GCLB220B-K344-20,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784677971,197217970568
150127,GCLB220B-K344-16,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784710739,197217970537
150128,GCLB220B-K344-14,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784743507,197217970513
150129,GCLB220B-K344-18,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784776275,197217970544
150130,GCLB220B-K344-15,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784809043,197217970520
150131,GCLB220B-K344-12,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784841811,197217970506
150132,GCLB220B-K344-8,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784874579,197217970650
150133,GCLB220B-K344-4,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784907347,197217970636
150134,GCLB220B-K344-0,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784940115,197217970476
150135,GCLB220B-K344-00,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002784972883,197217970483
150136,GCLB220B-K344-2,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002785005651,197217970551
150137,GCLB220B-K344-6,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002785038419,197217970643
150138,GCLB220B-K344-26,7673653231699,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,43002785071187,197217970599
154728,GCLB960T-I1275-00,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160405587,197217948857
154729,GCLB960T-I1275-0,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160634963,197217948840
154730,GCLB960T-I1275-2,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160438355,197217948925
154731,GCLB960T-I1275-4,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160667731,197217949007
154732,GCLB960T-I1275-6,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160471123,197217949014
154733,GCLB960T-I1275-8,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160700499,197217949021
154734,GCLB960T-I1275-10,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160503891,197217948864
154735,GCLB960T-I1275-12,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160733267,197217948871
154736,GCLB960T-I1275-14,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160536659,197217948888
154737,GCLB960T-I1275-15,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160766035,197217948895
154738,GCLB960T-I1275-16,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160569427,197217948901
154739,GCLB960T-I1275-18,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160798803,197217948918
154740,GCLB960T-I1275-20,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160602195,197217948932
154741,GCLB960T-I1275-22,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160831571,197217948949
154742,GCLB960T-I1275-24,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160307283,197217948956
154743,GCLB960T-I1275-26,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160864339,197217948963
154744,GCLB960T-I1275-28,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160340051,197217948970
154745,GCLB960T-I1275-30,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160897107,197217948987
154746,GCLB960T-I1275-32,7654931333203,SOFT TECH GOOD CLASSIC BOOTCUT JEANS,Good Classic Bootcut,42916160372819,197217948994
